tweets,label
"The @PapaJohns Poll Question: Will quarterbacks Joe Burrow, Tua Tagovailoa and Justin Herbert each go within the first five picks of the 2020 NFL draft?",1
@StLouisBlues @PapaJohns_STL SOS is the new line,1
@GamebredFighter @PapaJohns @dominos Come on now!  Pay #gamebred https://t.co/o6T2lJGzck,0
@StLouisBlues @PapaJohns_STL Didn't even bother to check. Feds don't need anything else to indict. And you're on a drug schedule. You're telling me.,0
O'Reilly is expected to center Schenn and Schwartz tonight. Hear his thoughts on the new line and tonight's game vs. the Devils in the @papajohns_stl Gameday Report. #stlblues https://t.co/SmRuTONVek,-1
@lycanlos @PapaJohns That’s what I figure they act like they’re so concerned and they’re going to do something but they actually don’t do shit papa johns is actual shit,-1
Lol thank you @PapaJohns for feeding me 30 min faster than quoted but what am I supposed to do with this? https://t.co/LHGJdLXpo1,1
@GamebredFighter @PapaJohns @dominos They love the “dias” bro’s over you bru. 😂,1
A rainy day couldn’t keep us away. ☔️ We had to see what these new @PapaJohns Papadias were all about. 🍕 #iHeartCountry @975WAMZ https://t.co/Kai2V2jMAc,1
@pizzahut @littlecaesars @dominos @PapaJohns,0
@scotland_mma @paulojimenez_ @GamebredFighter @PapaJohns @dominos https://t.co/4RT6pUoH7s,0
@PapaJohns https://t.co/2mPh2DRwxg,0
"On a normal day, we know it's hard for you to share your Large 2-Topping Pizza.

Today's no different, but still give it a shot. 😀
#RandomActOfKindnessDay #SharingIsCaring https://t.co/o0NuAu6JMp",1
@ReturnOfDingz @paulojimenez_ @GamebredFighter @PapaJohns @dominos 😝🤘 https://t.co/AKhoESr4EN,0
"@papajohnschile En papajohns Linares, una cajera  atendiendo resfriada, literalmente con 'mocos colgando"". Cuenta  protocolo  local d comida cuando trabajadores están enfermos? Los protegen y a su vez protegen los clientes? Apertura dice a las 10 pero no atendieron hasta las 11.",0
"@scotland_mma @paulojimenez_ @GamebredFighter @PapaJohns @dominos I guess embracing it will help, fuck it I’ll join the team😅",-1
"@ReturnOfDingz @paulojimenez_ @GamebredFighter @PapaJohns @dominos 💥 🧐 😂 😂 😂 🧐💥
I'm always wrong  pal 👊 https://t.co/tEdEwKqH9F",-1
@GamebredFighter @PapaJohns @dominos Talking to those 2 companies about pizza. You know you from Florida. NEW YORK is where it’s at.,1
@scotland_mma @paulojimenez_ @GamebredFighter @PapaJohns @dominos Mate I’m just glad I was right for once😂👊,1
@ReturnOfDingz @paulojimenez_ @GamebredFighter @PapaJohns @dominos 💥 Yeah your right but I tend to just write it how they sign there name but I'm not a spelling police type I just thought may not know 👊,1
"Mientras tanto en El Salvador... Hablamos de la guerra de las marcas en el Bulevar los Próceres y las 10 marcas más valiosas de comida rápida en el mundo. 

#posicionamiento #estrategia #business #marketing #PapaJohns #LittleCaesar…https://t.co/zNsB0nXIHS https://t.co/RG2tauvoJY",0
@GamebredFighter @PapaJohns @dominos Nyc been doing that forever,0
"A question for the ages. What occupies the no-man's-land between the pizza and the sandwich? The PAPADIAS! Try one of Papa's DELICIOUS new Italian, Philly, Grilled BBQ &amp; Bacon, or Meatball Pepperoni Papadias for $6 with code PAPADIAS. #papajohns #pizza #food #yummy https://t.co/xZunsfSfQ8",1
@scotland_mma @paulojimenez_ @GamebredFighter @PapaJohns @dominos Im fairly sure in English it’s George &amp; in Spanish it’s Jorge x,1
@GamebredFighter @PapaJohns @dominos #supernecessary,0
@GamebredFighter @PapaJohns @dominos @GamebredFighter foo you dont want @PapaJohns pizza anyways. They're on a downward spiral. @dominos is where it's at. They have pizza insurance and they even paid to fix some potholes here in Texas. @dominos  please sponsor this man already. Name a pizza called the knockout.,0
"🍕 time! The #Bolts won big last night and you win big today.

Use code BOLTSW for 50 percent off pizzas today with @PapaJohns. https://t.co/z49nfqkDst",1
@pizzahutdeliver really disappointed that after ordering pizzas and not having them come for 1.5 hours more than double the time it said it would take. Had to cancel and get @PapaJohns which took 20mins! Also lost all my rewards now :( emailed twice since heard nothing!,-1
@Papajohns_mod 벌써 신나여 ㅠㅠ https://t.co/ZaPcs7aTL2,1
Hungry for lunch? Try our NEW Papadias! Order a Papadia + 20oz Pepsi product for ONLY $7.49! https://t.co/EgXRBXgWSS,1
"What occupies the no-man's-land between the pizza and the sandwich? The PAPADIAS! Try one of Papa's DELICIOUS new Italian, Philly, Grilled BBQ &amp; Bacon, or Meatball Pepperoni Papadias for $6 with code PAPADIAS. #papajohns #pizza #food #yummy https://t.co/Lw12i2KfHU",1
@Papajohns_mod 후후 당연하조 홍대 하면 디저트 아임미까!,1
@SaulRight2017 @DrDrippyTippy @SoCalMTK @GamebredFighter @PapaJohns @dominos Bruh man was in a phone call with multiple other people and just dropped the shit for no reason. He knew what he was doing and if you can’t control yourself in a business setting you lose your job simple.,-1
@Forbes @PapaJohns needs to come to Europe. Because there are Domino’s and Pizza Hut but they’re far inferior.,1
@Papajohns_mod 하... 매콤한 거 달리거 달달한 거 먹으러 가조 ㅠ,1
A BIG thank you to the @MiamiHEAT for stopping by our central station with @PapaJohns for our officers. We appreciate it very much!! 🙏🏼🍕🏀🔥 #thankyou #heatkindness https://t.co/mJoQLYIDm5,1
@Papajohns_mod 엉엉 조아요 ㅠ 우리 그럼 낙곱새해요 ㅠ,1
Earn #giftcards for things you already do online! Go to https://t.co/J8iEFmUg72 #Amazon #AppleStore #Bestbuy #Converse #eBay #Etsy #Facebook #GameStop #GooglePlay #Groupon #Hulu #Ikea #iTunes #Macys #Netflix #OliveGarden #PapaJohns #Sephora #Spotify #Starbucks #Target,0
"@GamebredFighter @PapaJohns @dominos When I saw their ad, I knew it was because of GMF.",0
@Papajohns_mod ㅜㅠㅠ 레얼요 ㅠㅠㅠㅠㅠㅠ 미치겟어요 ㅠㅠ아 맛잇어보여요 ㅠㅠ,1
this is so i get a cheaper delivery https://t.co/1Fscjb43qe,0
"@Papajohns_mod 장미원? 거기두 갠찮대요. 어흑...넘 침 고여요,,",1
"@caitykauffman @kfreberg @PapaJohns Thanks, Caity! MISS YOU!!!!!",0
"You can take papa out of the house, but you can’t take the house out of papa #papainthehouse @PapaJohns @h3h3productions @HilaKleinH3 @theh3podcast",0
@TheTobiSmith @PapaJohns Ahn Ahn chef TTTT influencer lomo,0
"Did you miss More Show After the Show?! 😱 Don't sweat it... Grab the podcast on iTunes, Google Play Music, or just hit the link below! 🎙 It's all brought to you by our friends at @PapaJohns! 🍕🍕🍕 LISTEN NOW: https://t.co/p03juHNqmK https://t.co/3mTqdgnndo",1
@PapaJohns @GamebredFighter did it better #supperneccesary,1
"@Papajohns_mod 홍대 검색해보니까,, 여러가게 나오내요(",1
"@GamebredFighter @PapaJohns @dominos I brought the evidence to back it up, Jorge https://t.co/n8mxjnlAGW",0
"@Papajohns_mod 저도 겁나 먹꼬 십어요,,",1
"@EricBaudour @FaceJamPod @PapaJohns I can't believe Papa John's came on the podcast and started preaching ""today is the day of reckoning"" while throwing pizza boxes at the equipment",0
@TheTobiSmith @PapaJohns Goals o!,0
@Eataz17Karim 🎉 🍕,0
"Big hits and stair trips… we're guaranteed drama at the O2 tonight! 😂

Order now and get ready for #BRITAwards

https://t.co/jDQSqbpRmY https://t.co/aIitZb5xNv",1
@Papajohns_mod 쌤 일욜에 낙곱새 머글까요(?,1
Another @ProcterGamble veteran hired to help guide @PapaJohns turnaround https://t.co/ZaouaN142E https://t.co/eTTWVwOCLm,0
Another @ProcterGamble veteran hired to help guide @PapaJohns turnaround https://t.co/dJIoSCSO2p https://t.co/znRKFpNrM1,0
"@GamebredFighter @PapaJohns @dominos Changed the game? Of marketing and pizza? 

Wtf did I miss",-1
@GamebredFighter flying knee to @PapaJohns that is super necessary https://t.co/WRL8haNiK4,1
"@SHAQ @PapaJohns Shaq,I am your favorite fan,you need to get some help,you look depressed lately!",1
@GamebredFighter @PapaJohns @dominos You should have TM'd that shit!,-1
@james420uk @ThePeoplesMMA @GamebredFighter @PapaJohns @dominos Homer Simpson invented this,0
@GamebredFighter @PapaJohns @dominos I swear I saw this and I thought of @gamebred instantly,0
Stop by and see @MikeRoweRadio for lunch from 11:30-1:30 at the Kentucky Center For The Arts and get a FREE Papadia from @PapaJohns!! https://t.co/mDLN9pLzD5,-1
@5K_Carrington @PapaJohns!  Easy.  I just wish they had Coke products.,1
"@caitykauffman @MackeyLeah @PapaJohns She is truly amazing and always a HUGE hit w/ my students!!!

We are super excited!",1
@MackeyLeah @PapaJohns YAS!!!! We cannot wait!!!! #Freberg20,0
"@bradmiska @DaveOscuro WHAT, Brad?!! You HAVE to have garlic sauce with your pizza! DM us so that we can fix this, please.",0
@GamebredFighter @PapaJohns @dominos damn G you need money that bad? I could front you a few bucks till your  next fight if you want?,-1
@wilponzie @lazyswarm @PapaJohns Got someone visiting and it became a joke because we saw the commercial so many times.,1
@jpadia21 @jp_padia @PapaJohns This wild! Better start asking for a check!,1
@Jif @PapaJohns We couldn't agree more!😉,1
@PapaJohns why isn't @GamebredFighter your official spokesman? He changed the pizza game in one press conference! Consumers need to know! #supernecessary,-1
@PapaJohns Let’s do this!!!!,0
@kfreberg @MackeyLeah @PapaJohns Love this collab! Leah is the best and so freakin smart 🎉,1
"@PapaJohns_ES De nada, muchas gracias por preocuparos y solucionar las cosas por privado!",0
@MackeyLeah @kfreberg @PapaJohns https://t.co/6snkUBMjTa,0
@EricBaudour @FaceJamPod @PapaJohns Done and done.,0
"@conomunista96 Sentimos muchísimo lo sucedido, te escribimos por privado. Gracias por hacernos llegar lo sucedido.",1
@kfreberg @PapaJohns I’m comin’ for y’all!! #Freberg20 https://t.co/IkDIHEROhz,0
"@Jif PB&amp;J walked, so the Papadia could run!  🙏",0
@TheTobiSmith Sounds pretty serious.  Dm??,-1
@Popzi_ @PapaJohns Fuck brexit,-1
@PapaJohns serious enough to send y’all my address right now,-1
@Jif @PapaJohns Jiff gives me a lift . 💁🏻‍♀️( how’s that for a line) it does seriously,-1
"@6i66les_ @PapaJohns We ain’t getting that in England, sugar tax and brexit fucked our lives up",-1
@GamebredFighter @PapaJohns @dominos Been eating pizza folded for over 15 years #stillpaythemanthough 😂,0
@PapaJohns @Popzi_,0
@james420uk @ThePeoplesMMA @GamebredFighter @PapaJohns @dominos Lol Facts!!!,1
@GamebredFighter @PapaJohns @dominos https://t.co/wDAxgoY1kl,0
"@PapaJohns_ES tengo que ir al local. Es de guasa tío parece que os estáis buscando una denuncia del comité del consumidor @consumidores @DNDConsumidor.
Qué hago, graciosos?",0
@flashedcobra43 @1FaYgO1FATBITCH @_illmatic22 @konnichwakid @BwaTothetop @ThePeoplesMMA @GamebredFighter @PapaJohns @dominos 🙊😏,0
@GamebredFighter @PapaJohns @dominos @pizzahut or nothing!,0
@PapaJohns_ES Digan que la masa LLEVA LECHE que la pizza no es vegana. Cuando pone perfectamente PRODUCTO VEGANO. Ers el papa John's de la calle Silvano en Madrid y encima yo ahora que estoy con dolores porque soy INTOLERANTE. Me dicen que si quiero poner la hoja de reclamación+,0
"@PapaJohns_ES me han colado una green plus con queso no vegano, y a parte de ser vegana soy INTOLERANTE. He llamado al local para pedir explicaciones xq he repetido el pedido y me la han traído igual, me la he tomado pensando que habríais cambiado la formula, todo para que me+",-1
@EricBaudour @FaceJamPod @PapaJohns https://t.co/SPrag2n8Y4,0
@JordiNunezNY @DrDrippyTippy @SoCalMTK @GamebredFighter @PapaJohns @dominos Have you every said anything inappropriate @jordieNunezNy? Do you think it was worthy of ruining your life or career? Everyone has.,1
Oooo I wanna try😯😍😋❤️ https://t.co/fLOu2nXoS1,0
@EricBaudour The anticipation!,0
@PapaJohns That doesn’t excuse this abomination. At least call it the calzone that’s it is.,-1
@jonnybluntz @PapaJohns They haven’t messaged me back yet so idk?,0
@JordiNunezNY @PapaJohns @dominos Look at the context that he said that shit my guy........,-1
@Streamies9 We still make pizzas.  🤷‍♂️,0
"Hey, @PapaJohns! Those new Papadias sure look delicious but nothing beats the OG when it comes to sandwiches, the mighty PB&amp;J! A culinary classic since 1901. https://t.co/JWcWUG6iHC",1
When can I add this to my cart pleas3. I didn’t really eat at all yesterday haha. Time is an illusion and pizza is n o t https://t.co/MmSKjHn6RW,1
"@thevintagevegan Hey Rebecca, thanks for reaching out. You can find information about our ingredients here - https://t.co/tkFIxjO3I0 - and allergen information here - https://t.co/C8DwEo4lLe - If you'd like to know something that isn't covered there, drop us a DM 🙂 https://t.co/kgsuW7nKoT",1
@GamebredFighter @PapaJohns @dominos @Mmmmdenone,0
"Further expansion for Multi-Unit franchisees with @PapaJohnsUK &gt;&gt;https://t.co/bLDOSThFgy 

#franchise #pizza #expansion #papajohns https://t.co/fIDT3kVLp2",0
@ThePeoplesMMA @GamebredFighter @PapaJohns @dominos Stoners invented this not Jorge and that’s the facts,0
@GamebredFighter @PapaJohns @dominos Stoners invented the eat 2 slices of pizza at once not you get it right,1
@GamebredFighter @PapaJohns @dominos Travolta changed the game 25 years ago. Calm down man,-1
@BealGretel Gretel!  We're in ♥️ with this song!!  We nominate it for ALL the awards!  🏆,0
@PapaJohns the papadia is a terrible idea. Sincerely guy who really likes pizza.,-1
"New episode of @FaceJamPod is out now. Our heroes take on all 4 @PapaJohns Papadias so you know if they’re worth eating. 
Did we have enough sauce? Did someone make us order too much sauce on purpose? All these questions answered and more.
Get it wherever you get podcasts. https://t.co/sNVMqP4P9i",1
@GamebredFighter @PapaJohns @dominos hey @h3h3productions and @HilaKleinH3 -- are you dudes aware of this controversy? @GamebredFighter pioneered the double-stacked pizza slice.,1
@1FaYgO1FATBITCH @_illmatic22 @BFate420 @konnichwakid @BwaTothetop @ThePeoplesMMA @GamebredFighter @PapaJohns @dominos You know what I meant lol 🙈,1
"@KrayTito @DrDrippyTippy @JordiNunezNY @SoCalMTK @GamebredFighter @PapaJohns @dominos THAT word, yes. Is “Kike” as off limits? No, because Jews have moved on and don’t let our history define us.",0
@Ahmed_le0 @PapaJohns حصل وانت فهمان,0
@DrDrippyTippy @SaulRight2017 @SoCalMTK @GamebredFighter @PapaJohns @dominos Lmao imagine thinking it’s acceptable for white people to use cause they’ve probably already said it,1
من خلال التويت دي احب احي و اشكر @PapaJohns ♥️♥️ https://t.co/NnyizTmXVf,0
Hope for @PapaJohns. https://t.co/p4XI6NGzig,0
@lycanlos @PapaJohns Carlos just wondering when you DM papa johns do they even do anything for you?,0
@DrDrippyTippy @SaulRight2017 @JordiNunezNY @SoCalMTK @GamebredFighter @PapaJohns @dominos Black people are the only slaves that were called that word. Do you disagree?,-1
@Lawyer_Bill @pizzahut @dominos @PapaJohns Only the strong will triumph.,1
@1FaYgO1FATBITCH @BwaTothetop @ThePeoplesMMA @GamebredFighter @PapaJohns @dominos I know he's from Miami. It's a shot at Florida while I take a shot at Jorge for trying to get in on 🍕 money.,0
@PapaJohns your new commercial is the worst thing in the world.,-1
@PapaJohns Any sandwich can fall apart.,0
@GamebredFighter @PapaJohns @dominos Hit up @2BrosPizza they always keep it a buck,0
"Super excited to have @MackeyLeah of @PapaJohns come to #Freberg20 on 2.21!

Leah is truly one of the best in the business! We are so lucky to have her here in Louisville. https://t.co/0nV3SYlmfV",1
@ChiicoSuave_ @GamebredFighter @PapaJohns @dominos Big facts,0
@GamebredFighter @PapaJohns @dominos ...dumb,-1
@danieljackson8 @Delta @PapaJohns Very thoughtful of the pilot to order passengers Pizza,1
@flashedcobra43 @1FaYgO1FATBITCH @konnichwakid @BwaTothetop @ThePeoplesMMA @GamebredFighter @PapaJohns @dominos Was trying to catch up on the dialogue.,0
@flashedcobra43 @1FaYgO1FATBITCH @konnichwakid @BwaTothetop @ThePeoplesMMA @GamebredFighter @PapaJohns @dominos I was agreeing with with you Sunshine! https://t.co/gr8gR9USnq,0
